source,target,weight
M_30-39_B,M_40-49_C,1120.801371242408
M_30-39_B,M_18-24_B,249.4275421968077
M_30-39_B,M_30-39_A,80.92798688042315
M_30-39_B,F_80-plus_E,63.56349508562242
M_30-39_B,F_80-plus_D,24.663907574160625
M_30-39_B,M_60-69_A,23.834525318643458
M_30-39_B,M_25-29_A,42.46362611001784
M_30-39_B,F_80-plus_A,4.712371372083499
M_30-39_B,F_40-49_A,56.074958403823686
M_30-39_B,M_40-49_D,324.7907082075391
M_30-39_B,F_70-79_B,46.96941103391507
M_30-39_B,F_60-69_B,88.61053158027595
M_30-39_B,F_18-24_C,1031.9789074689543
M_30-39_B,F_18-24_E,771.1314492432618
M_30-39_B,M_70-79_D,67.62026738299154
M_30-39_B,M_18-24_C,1129.178112365916
M_30-39_B,F_70-79_E,158.89317731917015
M_30-39_B,F_18-24_B,227.98840241701083
M_30-39_B,M_30-39_E,1095.1456338665175
M_30-39_B,M_50-59_A,41.72250610418027
M_30-39_B,M_50-59_E,564.6163925825083
M_30-39_B,F_25-29_D,196.36542698621503
M_30-39_B,F_25-29_B,149.75382715276555
M_30-39_B,F_40-49_C,1014.2097756946843
M_30-39_B,F_60-69_E,300.5326374069903
M_30-39_B,F_40-49_D,293.9917165120032
M_30-39_B,M_80-plus_C,91.87569326662378
M_30-39_B,F_30-39_E,980.0921357997506
M_30-39_B,M_50-59_D,218.97751440506704
M_30-39_B,M_70-79_E,174.2727840457137
M_30-39_B,M_80-plus_A,5.087075173303662
M_30-39_B,M_18-24_A,62.35688554846317
M_30-39_B,F_70-79_D,61.66030067800027
M_30-39_B,M_60-69_C,431.43751150839347
M_60-69_B,F_80-plus_C,25.876821147624607
M_60-69_B,M_40-49_A,19.811195178149394
M_60-69_B,M_30-39_C,431.53498895418113
M_60-69_B,F_30-39_D,111.61305944188857
M_60-69_B,M_40-49_B,79.24478071350998
M_60-69_B,M_50-59_C,233.79911846198874
M_60-69_B,F_30-39_B,85.08577034576366
M_60-69_B,F_50-59_C,216.75015297189805
M_60-69_B,M_60-69_E,106.6700425787913
M_60-69_B,F_40-49_E,232.3484628665637
M_60-69_B,F_50-59_A,11.97462869697782
M_60-69_B,F_60-69_A,7.04187843577902
M_60-69_B,F_80-plus_B,5.719085277080605
M_60-69_B,M_50-59_B,51.62365747757997
M_60-69_B,F_25-29_A,11.41751223881839
M_60-69_B,M_70-79_B,16.295145777979737
M_60-69_B,F_25-29_E,154.36022655587163
M_60-69_B,M_70-79_A,4.077458025138055
M_60-69_B,M_40-49_E,268.0986807682862
M_60-69_B,F_40-49_B,68.69620485886364
M_60-69_B,F_50-59_B,47.865445670977266
M_60-69_B,M_80-plus_B,6.341501429576408
M_60-69_B,F_60-69_C,127.41669089111097
M_60-69_B,M_60-69_D,41.372636288416516
M_60-69_B,F_50-59_E,161.9377307974859
M_60-69_B,M_80-plus_E,21.444961149199262
M_60-69_B,F_25-29_C,206.60766110752414
M_60-69_B,F_18-24_A,17.35062869417191
M_60-69_B,F_18-24_D,91.05765709201614
M_60-69_B,M_30-39_D,125.04498278022372
M_60-69_B,F_70-79_C,66.18262757107398
M_60-69_B,M_25-29_D,68.3780012234661
M_60-69_B,M_70-79_C,73.86818867291937
M_60-69_B,M_18-24_D,100.65398281348399
M_60-69_B,M_80-plus_D,8.321423828450062
M_60-69_B,M_18-24_E,259.50360738958375
M_60-69_B,M_25-29_B,52.11347282673965
M_60-69_B,M_25-29_C,235.97132685721076
M_60-69_B,F_30-39_A,21.271442586190005
M_60-69_B,F_70-79_A,3.6562014200531916
M_60-69_B,F_30-39_C,385.16819842860093
M_60-69_B,M_40-49_C,358.89069128754994
M_60-69_B,M_18-24_B,76.7031441564529
M_60-69_B,M_30-39_A,23.82375533753868
M_60-69_B,F_80-plus_E,19.334966369199172
M_60-69_B,F_80-plus_D,7.503684548124092
M_60-69_B,M_60-69_A,7.88771696486214
M_60-69_B,M_25-29_A,13.034230319938683
M_60-69_B,F_80-plus_A,1.4333737763261252
M_60-69_B,F_40-49_A,17.185887071418424
M_60-69_B,M_40-49_D,103.9932874266422
